GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36029009104,36029009104,"Census Tract 91.04, Erie County, New York",4135,190,4039,209,3562,315,186,163,0,123,263,198,0,123,0,123,28,30,0,123,28,30,96,108,5,10,0,123,0,123,65,102,0,123,0,123,26,41,0,123,26,41
1400000US36029009106,36029009106,"Census Tract 91.06, Erie County, New York",2992,202,2960,200,2674,237,236,220,0,123,50,62,0,123,0,123,0,123,0,123,0,123,32,34,32,34,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029009107,36029009107,"Census Tract 91.07, Erie County, New York",4509,377,4086,440,3333,378,460,314,14,23,173,110,0,123,0,123,106,64,11,26,95,58,423,226,300,166,0,123,0,123,0,123,0,123,123,130,0,123,0,123,0,123
1400000US36029009109,36029009109,"Census Tract 91.09, Erie County, New York",3056,194,3017,195,2376,216,51,76,0,123,568,217,0,123,0,123,22,36,0,123,22,36,39,48,14,21,12,22,0,123,0,123,0,123,13,22,0,123,0,123,0,123
1400000US36029009110,36029009110,"Census Tract 91.10, Erie County, New York",5164,752,4866,719,3572,593,423,126,0,123,767,204,0,123,14,23,90,54,11,20,79,54,298,112,156,85,27,31,0,123,0,123,0,123,114,55,1,4,1,4,0,123
1400000US36029009112,36029009112,"Census Tract 91.12, Erie County, New York",2848,356,2720,357,2464,369,61,49,25,28,170,132,0,123,0,123,0,123,0,123,0,123,128,150,128,150,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029009113,36029009113,"Census Tract 91.13, Erie County, New York",6857,274,6519,341,5865,424,144,157,0,123,451,246,0,123,0,123,59,75,0,123,59,75,338,214,233,184,0,123,0,123,0,123,0,123,105,161,0,123,0,123,0,123
1400000US36029009114,36029009114,"Census Tract 91.14, Erie County, New York",3785,247,3694,235,3349,270,134,106,7,12,124,95,0,123,38,44,42,39,10,16,32,37,91,81,64,68,0,123,0,123,0,123,0,123,0,123,27,45,0,123,27,45
1400000US36029009115,36029009115,"Census Tract 91.15, Erie County, New York",2945,345,2854,337,2454,366,0,123,0,123,400,206,0,123,0,123,0,123,0,123,0,123,91,66,67,53,0,123,0,123,0,123,0,123,24,25,0,123,0,123,0,123
1400000US36029009116,36029009116,"Census Tract 91.16, Erie County, New York",5156,361,4995,377,4300,330,357,198,0,123,338,128,0,123,0,123,0,123,0,123,0,123,161,102,40,44,0,123,23,36,26,37,0,123,72,89,0,123,0,123,0,123
1400000US36029009200,36029009200,"Census Tract 92, Erie County, New York",4589,446,4520,449,3649,493,361,248,18,27,450,218,0,123,0,123,42,50,27,44,15,24,69,79,50,72,0,123,0,123,0,123,0,123,19,30,0,123,0,123,0,123
1400000US36029009301,36029009301,"Census Tract 93.01, Erie County, New York",5383,503,5048,511,3200,325,738,175,0,123,907,458,0,123,67,103,136,119,65,99,71,75,335,247,212,209,29,33,0,123,0,123,0,123,53,49,41,51,41,51,0,123
1400000US36029009302,36029009302,"Census Tract 93.02, Erie County, New York",2782,282,2750,280,2428,263,187,173,0,123,79,69,0,123,10,18,46,49,0,123,46,49,32,29,32,29,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029009401,36029009401,"Census Tract 94.01, Erie County, New York",5647,456,5607,456,4836,538,315,228,0,123,348,247,0,123,0,123,108,95,0,123,108,95,40,48,12,19,0,123,0,123,0,123,0,123,0,123,28,44,0,123,28,44
1400000US36029009402,36029009402,"Census Tract 94.02, Erie County, New York",4473,269,4437,270,4276,290,46,47,0,123,46,56,0,123,0,123,69,63,24,38,45,49,36,43,7,11,0,123,0,123,0,123,0,123,29,47,0,123,0,123,0,123
1400000US36029009501,36029009501,"Census Tract 95.01, Erie County, New York",5147,264,5054,285,4501,268,432,169,0,123,63,68,0,123,33,51,25,31,0,123,25,31,93,104,93,104,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029009502,36029009502,"Census Tract 95.02, Erie County, New York",7141,480,7016,487,6476,507,231,167,0,123,256,192,0,123,0,123,53,51,0,123,53,51,125,85,63,62,0,123,0,123,0,123,0,123,26,29,36,40,12,21,24,36
1400000US36029009600,36029009600,"Census Tract 96, Erie County, New York",6100,497,6059,494,5023,506,184,158,0,123,764,330,0,123,27,33,61,80,0,123,61,80,41,34,25,29,0,123,0,123,0,123,0,123,6,10,10,15,0,123,10,15
1400000US36029009701,36029009701,"Census Tract 97.01, Erie County, New York",3355,212,3294,230,3272,236,0,123,0,123,9,16,0,123,0,123,13,21,13,21,0,123,61,70,61,70,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029009702,36029009702,"Census Tract 97.02, Erie County, New York",4533,216,4378,270,4195,326,37,44,0,123,0,123,0,123,0,123,146,125,0,123,146,125,155,132,155,132,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029009800,36029009800,"Census Tract 98, Erie County, New York",1581,147,1581,147,1581,147,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029009900,36029009900,"Census Tract 99, Erie County, New York",3671,22,3614,70,3489,163,37,59,0,123,88,137,0,123,0,123,0,123,0,123,0,123,57,64,57,64,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010001,36029010001,"Census Tract 100.01, Erie County, New York",2623,284,2560,298,2455,262,105,116,0,123,0,123,0,123,0,123,0,123,0,123,0,123,63,81,16,26,0,123,0,123,0,123,0,123,47,76,0,123,0,123,0,123
1400000US36029010002,36029010002,"Census Tract 100.02, Erie County, New York",4172,306,4115,303,4007,325,55,65,0,123,0,123,0,123,0,123,53,55,0,123,53,55,57,49,57,49,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010003,36029010003,"Census Tract 100.03, Erie County, New York",4027,329,4027,329,3880,316,132,136,15,25,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010101,36029010101,"Census Tract 101.01, Erie County, New York",4501,290,4441,295,4395,305,0,123,0,123,0,123,11,17,0,123,35,51,0,123,35,51,60,57,60,57,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010102,36029010102,"Census Tract 101.02, Erie County, New York",3607,286,3550,312,2605,269,683,278,0,123,239,194,0,123,0,123,23,26,0,123,23,26,57,86,57,86,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010103,36029010103,"Census Tract 101.03, Erie County, New York",4029,250,3898,265,3673,283,154,113,13,22,58,44,0,123,0,123,0,123,0,123,0,123,131,112,51,80,0,123,0,123,0,123,0,123,80,93,0,123,0,123,0,123
1400000US36029010201,36029010201,"Census Tract 102.01, Erie County, New York",3023,316,2900,348,2218,321,529,228,0,123,0,123,0,123,130,186,23,25,0,123,23,25,123,117,52,53,17,25,0,123,0,123,0,123,0,123,54,76,0,123,54,76
1400000US36029010202,36029010202,"Census Tract 102.02, Erie County, New York",3758,487,3476,570,1697,465,1644,665,0,123,14,22,0,123,0,123,121,90,0,123,121,90,282,248,161,198,0,123,0,123,0,123,0,123,108,138,13,22,0,123,13,22
1400000US36029010300,36029010300,"Census Tract 103, Erie County, New York",1254,232,1248,232,805,255,312,136,0,123,0,123,0,123,111,155,20,36,0,123,20,36,6,10,6,10,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010400,36029010400,"Census Tract 104, Erie County, New York",1988,271,1988,271,1517,292,393,225,0,123,78,88,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010500,36029010500,"Census Tract 105, Erie County, New York",2449,343,2432,344,1595,245,728,268,0,123,36,63,0,123,18,27,55,87,0,123,55,87,17,44,0,123,0,123,0,123,0,123,0,123,0,123,17,44,0,123,17,44
1400000US36029010600,36029010600,"Census Tract 106, Erie County, New York",2525,264,2491,264,2364,256,25,38,32,47,62,78,0,123,0,123,8,14,0,123,8,14,34,47,4,9,0,123,0,123,0,123,0,123,0,123,30,46,30,46,0,123
1400000US36029010700,36029010700,"Census Tract 107, Erie County, New York",2808,216,2697,202,2537,218,60,40,29,43,71,64,0,123,0,123,0,123,0,123,0,123,111,82,57,61,31,47,0,123,0,123,0,123,17,28,6,10,6,10,0,123
1400000US36029010803,36029010803,"Census Tract 108.03, Erie County, New York",2131,220,2131,220,2122,215,9,15,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010804,36029010804,"Census Tract 108.04, Erie County, New York",3858,308,3761,309,3450,365,252,174,0,123,49,74,0,123,0,123,10,16,0,123,10,16,97,99,18,21,37,66,0,123,0,123,0,123,0,123,42,63,42,63,0,123
1400000US36029010805,36029010805,"Census Tract 108.05, Erie County, New York",5332,236,5286,231,5053,251,75,123,44,53,56,60,0,123,0,123,58,89,0,123,58,89,46,43,31,35,0,123,0,123,0,123,0,123,0,123,15,23,15,23,0,123
1400000US36029010807,36029010807,"Census Tract 108.07, Erie County, New York",5130,275,5062,283,4640,268,383,190,0,123,12,20,0,123,0,123,27,31,0,123,27,31,68,86,57,85,11,18,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010808,36029010808,"Census Tract 108.08, Erie County, New York",4054,455,3899,478,3417,511,270,160,51,59,16,25,0,123,86,127,59,48,23,35,36,32,155,148,57,58,54,86,0,123,0,123,0,123,44,51,0,123,0,123,0,123
1400000US36029010809,36029010809,"Census Tract 108.09, Erie County, New York",3309,226,3303,228,3255,236,40,65,8,15,0,123,0,123,0,123,0,123,0,123,0,123,6,15,0,123,0,123,0,123,0,123,0,123,6,15,0,123,0,123,0,123
1400000US36029010901,36029010901,"Census Tract 109.01, Erie County, New York",2611,218,2586,226,2429,221,92,141,0,123,56,49,0,123,0,123,9,15,0,123,9,15,25,31,25,31,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029010902,36029010902,"Census Tract 109.02, Erie County, New York",4615,343,4569,351,4096,408,282,187,14,23,115,113,0,123,0,123,62,51,0,123,62,51,46,57,0,123,46,57,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029011000,36029011000,"Census Tract 110, Erie County, New York",1951,202,1907,150,1641,158,44,43,10,17,132,142,0,123,0,123,80,132,0,123,80,132,44,71,0,123,0,123,0,123,0,123,0,123,0,123,44,71,0,123,44,71
1400000US36029011100,36029011100,"Census Tract 111, Erie County, New York",2000,170,1986,173,1986,173,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,14,27,14,27,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029011200,36029011200,"Census Tract 112, Erie County, New York",7139,386,6949,385,6764,410,65,98,34,55,28,34,0,123,0,123,58,74,16,25,42,69,190,210,190,210,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029011300,36029011300,"Census Tract 113, Erie County, New York",4735,315,4688,317,4363,340,86,78,0,123,97,121,0,123,0,123,142,115,14,21,128,112,47,61,33,58,0,123,0,123,0,123,0,123,14,23,0,123,0,123,0,123
1400000US36029011400,36029011400,"Census Tract 114, Erie County, New York",2284,415,2261,415,2244,413,0,123,0,123,17,25,0,123,0,123,0,123,0,123,0,123,23,28,11,17,0,123,0,123,0,123,0,123,12,19,0,123,0,123,0,123
1400000US36029011500,36029011500,"Census Tract 115, Erie County, New York",1512,179,1512,179,1460,182,0,123,28,43,0,123,0,123,0,123,24,38,0,123,24,38,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029011600,36029011600,"Census Tract 116, Erie County, New York",1867,152,1867,152,1820,155,0,123,23,36,11,22,0,123,0,123,13,20,0,123,13,20,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029011700,36029011700,"Census Tract 117, Erie County, New York",4196,281,4138,286,4058,292,0,123,0,123,33,53,0,123,0,123,47,49,0,123,47,49,58,38,41,31,0,123,0,123,0,123,0,123,17,20,0,123,0,123,0,123
1400000US36029011800,36029011800,"Census Tract 118, Erie County, New York",3546,204,3531,204,3531,204,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,15,27,5,10,5,9,0,123,0,123,0,123,0,123,5,8,0,123,5,8
1400000US36029012001,36029012001,"Census Tract 120.01, Erie County, New York",4035,235,3806,319,3777,324,0,123,0,123,0,123,0,123,0,123,29,44,0,123,29,44,229,202,73,78,10,17,0,123,0,123,0,123,146,199,0,123,0,123,0,123
1400000US36029012002,36029012002,"Census Tract 120.02, Erie County, New York",3356,237,3257,280,3257,280,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,99,95,60,83,28,41,0,123,0,123,0,123,11,18,0,123,0,123,0,123
1400000US36029012003,36029012003,"Census Tract 120.03, Erie County, New York",4935,236,4801,282,4649,283,54,56,0,123,59,53,0,123,14,21,25,27,11,18,14,21,134,133,124,131,0,123,0,123,0,123,0,123,0,123,10,16,10,16,0,123
1400000US36029012300,36029012300,"Census Tract 123, Erie County, New York",3107,327,2838,358,2713,360,37,40,0,123,0,123,0,123,0,123,88,88,0,123,88,88,269,163,222,166,0,123,0,123,0,123,0,123,0,123,47,64,26,36,21,28
1400000US36029012400,36029012400,"Census Tract 124, Erie County, New York",2071,289,2043,303,2043,303,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,28,39,0,123,0,123,0,123,0,123,0,123,28,39,0,123,0,123,0,123
1400000US36029012501,36029012501,"Census Tract 125.01, Erie County, New York",4362,360,4075,341,3879,342,108,176,15,26,28,45,0,123,0,123,45,40,0,123,45,40,287,194,193,145,0,123,42,64,0,123,0,123,52,50,0,123,0,123,0,123
1400000US36029012502,36029012502,"Census Tract 125.02, Erie County, New York",2020,233,1834,276,1763,280,71,116,0,123,0,123,0,123,0,123,0,123,0,123,0,123,186,118,57,62,0,123,0,123,0,123,0,123,129,125,0,123,0,123,0,123
1400000US36029012800,36029012800,"Census Tract 128, Erie County, New York",2568,21,2502,59,2426,101,22,41,0,123,12,18,0,123,0,123,42,47,0,123,42,47,66,54,45,49,0,123,0,123,0,123,0,123,0,123,21,30,0,123,21,30
1400000US36029012901,36029012901,"Census Tract 129.01, Erie County, New York",7095,331,6862,350,6548,347,166,129,0,123,98,125,0,123,0,123,50,34,0,123,50,34,233,149,233,149,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029012902,36029012902,"Census Tract 129.02, Erie County, New York",3645,368,3570,386,3476,332,38,45,23,38,33,51,0,123,0,123,0,123,0,123,0,123,75,65,44,51,10,17,21,33,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013001,36029013001,"Census Tract 130.01, Erie County, New York",3123,242,3076,244,3029,241,47,70,0,123,0,123,0,123,0,123,0,123,0,123,0,123,47,63,47,63,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013002,36029013002,"Census Tract 130.02, Erie County, New York",4933,331,4868,332,4814,333,46,52,0,123,0,123,0,123,0,123,8,15,0,123,8,15,65,56,65,56,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013101,36029013101,"Census Tract 131.01, Erie County, New York",6401,258,6310,251,6198,288,91,114,0,123,0,123,0,123,0,123,21,33,0,123,21,33,91,80,91,80,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013102,36029013102,"Census Tract 131.02, Erie County, New York",7845,341,7701,345,7385,377,154,165,0,123,11,18,0,123,58,63,93,69,13,21,80,66,144,116,66,77,0,123,0,123,0,123,0,123,31,50,47,77,0,123,47,77
1400000US36029013201,36029013201,"Census Tract 132.01, Erie County, New York",6001,397,5874,418,5843,421,0,123,0,123,0,123,0,123,0,123,31,46,0,123,31,46,127,107,64,63,0,123,12,22,51,88,0,123,0,123,0,123,0,123,0,123
1400000US36029013202,36029013202,"Census Tract 132.02, Erie County, New York",5064,244,5025,242,4964,255,29,46,0,123,0,123,0,123,0,123,32,40,0,123,32,40,39,37,12,21,17,27,0,123,0,123,0,123,10,15,0,123,0,123,0,123
1400000US36029013300,36029013300,"Census Tract 133, Erie County, New York",3439,182,3343,166,3240,186,0,123,8,13,67,76,0,123,0,123,28,43,0,123,28,43,96,83,81,80,0,123,0,123,0,123,0,123,15,25,0,123,0,123,0,123
1400000US36029013400,36029013400,"Census Tract 134, Erie County, New York",6473,293,6434,294,6420,295,0,123,14,23,0,123,0,123,0,123,0,123,0,123,0,123,39,52,39,52,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013501,36029013501,"Census Tract 135.01, Erie County, New York",6856,287,6636,318,6511,327,34,41,24,36,38,49,0,123,0,123,29,47,0,123,29,47,220,133,169,114,0,123,0,123,0,123,0,123,33,38,18,28,0,123,18,28
1400000US36029013502,36029013502,"Census Tract 135.02, Erie County, New York",7153,318,7001,317,6925,345,18,28,0,123,11,18,0,123,0,123,47,73,0,123,47,73,152,99,125,85,0,123,0,123,0,123,0,123,27,32,0,123,0,123,0,123
1400000US36029013600,36029013600,"Census Tract 136, Erie County, New York",3048,173,3000,184,2896,191,94,87,0,123,0,123,0,123,0,123,10,18,0,123,10,18,48,47,48,47,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013701,36029013701,"Census Tract 137.01, Erie County, New York",6214,405,6116,409,5982,402,52,85,22,35,47,45,0,123,0,123,13,22,13,22,0,123,98,88,85,85,0,123,0,123,0,123,0,123,13,22,0,123,0,123,0,123
1400000US36029013702,36029013702,"Census Tract 137.02, Erie County, New York",5411,282,5285,255,5202,256,14,22,0,123,69,77,0,123,0,123,0,123,0,123,0,123,126,79,126,79,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013800,36029013800,"Census Tract 138, Erie County, New York",7661,231,7651,230,7503,234,0,123,0,123,96,93,0,123,35,52,17,28,0,123,17,28,10,16,10,16,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029013900,36029013900,"Census Tract 139, Erie County, New York",2323,143,2323,143,2323,143,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014000,36029014000,"Census Tract 140, Erie County, New York",3779,207,3715,202,3643,210,8,12,13,23,51,57,0,123,0,123,0,123,0,123,0,123,64,58,10,17,0,123,7,13,0,123,26,41,0,123,21,25,7,11,14,22
1400000US36029014101,36029014101,"Census Tract 141.01, Erie County, New York",6046,272,6046,272,6046,272,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014102,36029014102,"Census Tract 141.02, Erie County, New York",5184,269,5168,269,4927,317,241,337,0,123,0,123,0,123,0,123,0,123,0,123,0,123,16,25,16,25,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014204,36029014204,"Census Tract 142.04, Erie County, New York",3361,249,3322,247,3206,248,10,14,0,123,0,123,0,123,0,123,106,105,7,12,99,104,39,33,13,23,8,14,11,17,0,123,0,123,7,13,0,123,0,123,0,123
1400000US36029014206,36029014206,"Census Tract 142.06, Erie County, New York",6839,278,6785,279,6669,289,0,123,0,123,36,57,0,123,0,123,80,117,0,123,80,117,54,41,34,40,0,123,12,19,0,123,0,123,8,12,0,123,0,123,0,123
1400000US36029014207,36029014207,"Census Tract 142.07, Erie County, New York",5258,377,5205,407,4964,367,23,27,0,123,14,24,0,123,29,48,175,218,0,123,175,218,53,93,0,123,0,123,0,123,0,123,0,123,53,93,0,123,0,123,0,123
1400000US36029014208,36029014208,"Census Tract 142.08, Erie County, New York",4834,309,4768,330,4706,343,62,57,0,123,0,123,0,123,0,123,0,123,0,123,0,123,66,82,66,82,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014209,36029014209,"Census Tract 142.09, Erie County, New York",4267,233,4267,233,4142,240,31,35,0,123,0,123,0,123,0,123,94,79,0,123,94,79,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014300,36029014300,"Census Tract 143, Erie County, New York",6134,321,6083,334,6017,338,20,33,0,123,0,123,0,123,0,123,46,56,0,123,46,56,51,58,32,49,0,123,0,123,0,123,0,123,19,32,0,123,0,123,0,123
1400000US36029014400,36029014400,"Census Tract 144, Erie County, New York",4315,322,4309,322,4269,321,0,123,0,123,12,20,0,123,0,123,28,37,0,123,28,37,6,13,6,13,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014501,36029014501,"Census Tract 145.01, Erie County, New York",3579,174,3511,186,3511,186,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,68,98,7,12,0,123,0,123,0,123,0,123,61,97,0,123,0,123,0,123
1400000US36029014502,36029014502,"Census Tract 145.02, Erie County, New York",2406,164,2385,169,2374,167,0,123,0,123,0,123,11,17,0,123,0,123,0,123,0,123,21,27,21,27,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014601,36029014601,"Census Tract 146.01, Erie County, New York",4893,287,4807,282,4557,312,35,43,17,24,133,126,0,123,0,123,65,55,9,17,56,52,86,69,86,69,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014603,36029014603,"Census Tract 146.03, Erie County, New York",4578,184,4578,184,4106,259,56,68,0,123,349,206,0,123,0,123,67,75,0,123,67,75,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014604,36029014604,"Census Tract 146.04, Erie County, New York",7401,305,7291,320,6258,473,66,81,0,123,906,428,0,123,0,123,61,96,0,123,61,96,110,117,62,91,48,76,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014701,36029014701,"Census Tract 147.01, Erie County, New York",5170,231,5159,226,5094,227,17,26,0,123,35,36,0,123,0,123,13,21,0,123,13,21,11,18,11,18,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014702,36029014702,"Census Tract 147.02, Erie County, New York",7693,391,7670,374,7580,391,0,123,0,123,90,75,0,123,0,123,0,123,0,123,0,123,23,40,23,40,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014801,36029014801,"Census Tract 148.01, Erie County, New York",2617,150,2597,151,2387,218,18,30,192,151,0,123,0,123,0,123,0,123,0,123,0,123,20,31,0,123,0,123,0,123,0,123,0,123,20,31,0,123,0,123,0,123
1400000US36029014803,36029014803,"Census Tract 148.03, Erie County, New York",5901,150,5759,193,5533,274,0,123,203,191,23,20,0,123,0,123,0,123,0,123,0,123,142,140,142,140,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029014901,36029014901,"Census Tract 149.01, Erie County, New York",2602,17,2585,23,2547,40,20,25,0,123,0,123,0,123,0,123,18,16,0,123,18,16,17,17,9,17,0,123,0,123,0,123,0,123,8,14,0,123,0,123,0,123
1400000US36029014903,36029014903,"Census Tract 149.03, Erie County, New York",7548,174,7284,187,6656,231,579,115,9,14,0,123,0,123,0,123,40,43,0,123,40,43,264,70,110,48,42,29,0,123,0,123,0,123,112,35,0,123,0,123,0,123
1400000US36029014904,36029014904,"Census Tract 149.04, Erie County, New York",637,175,618,170,497,161,101,63,20,22,0,123,0,123,0,123,0,123,0,123,0,123,19,13,7,9,2,123,0,123,0,123,0,123,5,8,5,8,5,8,0,123
1400000US36029015001,36029015001,"Census Tract 150.01, Erie County, New York",5374,26,5283,148,5283,148,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,91,145,48,76,0,123,0,123,0,123,0,123,0,123,43,69,0,123,43,69
1400000US36029015002,36029015002,"Census Tract 150.02, Erie County, New York",2973,40,2959,41,2848,93,0,123,26,40,36,57,0,123,21,32,28,45,0,123,28,45,14,24,14,24,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015003,36029015003,"Census Tract 150.03, Erie County, New York",3430,32,3397,46,3364,58,0,123,0,123,0,123,0,123,0,123,33,37,0,123,33,37,33,32,33,32,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015101,36029015101,"Census Tract 151.01, Erie County, New York",3258,18,3249,22,3185,66,0,123,0,123,64,59,0,123,0,123,0,123,0,123,0,123,9,13,9,13,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015102,36029015102,"Census Tract 151.02, Erie County, New York",2746,16,2746,16,2722,30,0,123,0,123,6,9,0,123,0,123,18,19,0,123,18,19,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015201,36029015201,"Census Tract 152.01, Erie County, New York",3159,185,3159,185,3146,190,0,123,0,123,13,22,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015202,36029015202,"Census Tract 152.02, Erie County, New York",4805,187,4795,192,4741,198,0,123,0,123,0,123,0,123,0,123,54,63,0,123,54,63,10,17,0,123,0,123,0,123,0,123,0,123,10,17,0,123,0,123,0,123
1400000US36029015301,36029015301,"Census Tract 153.01, Erie County, New York",5028,200,4975,204,4793,242,0,123,0,123,150,165,0,123,0,123,32,36,0,123,32,36,53,62,53,62,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015302,36029015302,"Census Tract 153.02, Erie County, New York",2693,199,2678,205,2659,210,0,123,19,29,0,123,0,123,0,123,0,123,0,123,0,123,15,17,9,15,0,123,0,123,0,123,0,123,6,9,0,123,0,123,0,123
1400000US36029015401,36029015401,"Census Tract 154.01, Erie County, New York",2689,224,2587,210,2550,215,37,57,0,123,0,123,0,123,0,123,0,123,0,123,0,123,102,85,102,85,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015402,36029015402,"Census Tract 154.02, Erie County, New York",5437,422,5318,440,5139,463,21,33,10,17,72,70,0,123,0,123,76,98,0,123,76,98,119,103,33,31,0,123,0,123,0,123,0,123,17,28,69,78,69,78,0,123
1400000US36029015501,36029015501,"Census Tract 155.01, Erie County, New York",2037,190,2009,194,1942,194,9,13,58,62,0,123,0,123,0,123,0,123,0,123,0,123,28,29,23,29,0,123,0,123,0,123,0,123,0,123,5,8,5,8,0,123
1400000US36029015503,36029015503,"Census Tract 155.03, Erie County, New York",2405,298,2354,294,2304,290,50,66,0,123,0,123,0,123,0,123,0,123,0,123,0,123,51,60,18,29,0,123,0,123,0,123,0,123,15,24,18,28,18,28,0,123
1400000US36029015504,36029015504,"Census Tract 155.04, Erie County, New York",3949,286,3865,290,3634,295,18,25,121,113,0,123,0,123,0,123,92,119,0,123,92,119,84,87,57,80,27,32,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36029015600,36029015600,"Census Tract 156, Erie County, New York",2014,175,1940,160,1736,161,25,14,152,104,0,123,0,123,0,123,27,38,0,123,27,38,74,50,65,49,0,123,7,12,0,123,0,123,2,4,0,123,0,123,0,123
