GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36029009104,36029009104,"Census Tract 91.04, Erie County, New York",4371,156,4241,188,3947,247,58,44,0,11,172,149,0,11,15,24,49,41,0,11,49,41,130,107,130,107,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029009106,36029009106,"Census Tract 91.06, Erie County, New York",2904,283,2811,268,2527,241,167,164,0,11,93,78,0,11,15,26,9,14,0,11,9,14,93,70,76,54,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029009107,36029009107,"Census Tract 91.07, Erie County, New York",5057,462,4414,404,3562,480,594,299,28,40,172,108,0,16,0,16,58,56,0,16,58,56,643,367,179,136,0,16,0,16,0,16,0,16,60,78,404,323,215,207,189,249
1400000US36029009109,36029009109,"Census Tract 91.09, Erie County, New York",3146,285,3103,282,2464,321,107,94,5,11,495,261,0,11,0,11,32,45,18,36,14,23,43,46,36,44,0,11,0,11,0,11,0,11,7,12,0,11,0,11,0,11
1400000US36029009110,36029009110,"Census Tract 91.10, Erie County, New York",5841,329,5315,335,3223,268,618,112,0,16,1310,229,2,5,12,17,150,59,0,16,150,59,526,124,129,81,40,30,0,16,0,16,0,16,262,95,95,55,66,42,29,31
1400000US36029009112,36029009112,"Census Tract 91.12, Erie County, New York",3033,200,2917,188,2599,215,74,58,0,11,180,111,0,11,0,11,64,53,8,13,56,50,116,99,99,99,0,11,0,11,0,11,0,11,0,11,17,20,11,17,6,10
1400000US36029009113,36029009113,"Census Tract 91.13, Erie County, New York",6906,276,6658,370,5936,331,246,173,17,28,363,113,0,16,0,16,96,64,14,22,82,59,248,249,60,53,116,177,0,16,0,16,0,16,0,16,72,79,43,63,29,46
1400000US36029009114,36029009114,"Census Tract 91.14, Erie County, New York",4319,283,4163,277,3601,294,74,60,7,10,350,146,0,11,0,11,131,94,0,11,131,94,156,150,14,20,8,13,0,11,0,11,0,11,95,137,39,47,39,47,0,11
1400000US36029009115,36029009115,"Census Tract 91.15, Erie County, New York",3871,413,3765,410,1836,293,522,306,41,44,1270,306,13,23,0,11,83,58,0,11,83,58,106,75,69,54,0,11,0,11,0,11,0,11,31,52,6,14,6,14,0,11
1400000US36029009116,36029009116,"Census Tract 91.16, Erie County, New York",5380,440,5286,439,4199,386,283,256,17,29,669,338,0,16,0,16,118,121,0,16,118,121,94,75,34,38,40,45,0,16,0,16,0,16,20,33,0,16,0,16,0,16
1400000US36029009200,36029009200,"Census Tract 92, Erie County, New York",3882,415,3777,437,2663,368,306,153,0,11,728,238,0,11,45,61,35,48,0,11,35,48,105,169,0,11,0,11,0,11,0,11,0,11,105,169,0,11,0,11,0,11
1400000US36029009301,36029009301,"Census Tract 93.01, Erie County, New York",5566,504,5391,502,3142,460,1162,499,42,59,924,311,0,16,74,97,47,45,0,16,47,45,175,125,99,78,76,101,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029009302,36029009302,"Census Tract 93.02, Erie County, New York",2796,201,2761,202,2191,222,271,148,0,11,130,101,0,11,0,11,169,123,61,95,108,71,35,46,7,10,28,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029009401,36029009401,"Census Tract 94.01, Erie County, New York",6048,401,5855,406,5132,435,325,186,8,16,229,217,0,16,0,16,161,107,0,16,161,107,193,122,152,120,0,16,0,16,0,16,0,16,28,30,13,19,11,19,2,4
1400000US36029009402,36029009402,"Census Tract 94.02, Erie County, New York",4289,181,4199,187,3914,208,151,118,29,48,59,53,0,11,19,30,27,34,0,11,27,34,90,69,90,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029009501,36029009501,"Census Tract 95.01, Erie County, New York",5158,261,5064,279,4392,299,539,258,0,16,74,75,0,16,0,16,59,79,0,16,59,79,94,81,75,75,0,16,0,16,0,16,0,16,0,16,19,30,0,16,19,30
1400000US36029009502,36029009502,"Census Tract 95.02, Erie County, New York",6785,431,6588,437,6139,481,209,135,0,16,109,104,0,16,38,52,93,109,31,44,62,68,197,140,197,140,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029009600,36029009600,"Census Tract 96, Erie County, New York",6405,398,6257,418,5623,423,278,184,5,10,334,170,0,16,0,16,17,36,17,36,0,16,148,98,136,97,4,10,0,16,0,16,0,16,4,8,4,9,0,16,4,9
1400000US36029009701,36029009701,"Census Tract 97.01, Erie County, New York",2911,175,2901,178,2772,197,62,56,0,11,50,46,0,11,0,11,17,19,0,11,17,19,10,18,10,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029009702,36029009702,"Census Tract 97.02, Erie County, New York",4611,167,4518,176,4397,186,52,64,0,11,31,33,0,11,0,11,38,41,0,11,38,41,93,77,91,76,0,11,0,11,0,11,0,11,2,5,0,11,0,11,0,11
1400000US36029009800,36029009800,"Census Tract 98, Erie County, New York",1790,138,1710,149,1707,148,0,11,3,7,0,11,0,11,0,11,0,11,0,11,0,11,80,72,72,71,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11
1400000US36029009900,36029009900,"Census Tract 99, Erie County, New York",3606,22,3515,78,3472,91,29,37,0,11,7,12,0,11,0,11,7,13,0,11,7,13,91,76,60,58,0,11,0,11,0,11,0,11,11,18,20,33,20,33,0,11
1400000US36029010001,36029010001,"Census Tract 100.01, Erie County, New York",2954,220,2870,216,2825,225,8,12,10,16,0,11,0,11,0,11,27,39,0,11,27,39,84,72,20,27,0,11,0,11,0,11,0,11,53,52,11,15,11,15,0,11
1400000US36029010002,36029010002,"Census Tract 100.02, Erie County, New York",4395,392,4321,411,4069,416,172,147,0,11,55,63,0,11,0,11,25,27,0,11,25,27,74,96,1,3,0,11,0,11,0,11,0,11,17,28,56,89,56,89,0,11
1400000US36029010003,36029010003,"Census Tract 100.03, Erie County, New York",3766,262,3698,265,2962,270,552,253,0,11,87,56,0,11,0,11,97,102,0,11,97,102,68,53,44,45,1,3,0,11,0,11,0,11,23,36,0,11,0,11,0,11
1400000US36029010101,36029010101,"Census Tract 101.01, Erie County, New York",4309,338,4213,364,3799,447,281,291,0,11,0,11,0,11,68,106,65,58,0,11,65,58,96,84,50,70,0,11,0,11,0,11,34,50,12,19,0,11,0,11,0,11
1400000US36029010102,36029010102,"Census Tract 101.02, Erie County, New York",3664,357,3507,368,2297,330,925,203,0,11,144,129,0,11,0,11,141,88,0,11,141,88,157,119,79,76,6,8,0,11,0,11,0,11,37,40,35,41,0,11,35,41
1400000US36029010103,36029010103,"Census Tract 101.03, Erie County, New York",4177,325,4165,325,3793,324,333,209,0,11,10,15,8,12,0,11,21,33,0,11,21,33,12,15,10,15,0,11,0,11,0,11,0,11,2,6,0,11,0,11,0,11
1400000US36029010201,36029010201,"Census Tract 102.01, Erie County, New York",2857,149,2848,147,2004,181,680,116,0,11,35,34,0,11,41,47,88,85,0,11,88,85,9,13,9,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029010202,36029010202,"Census Tract 102.02, Erie County, New York",3568,292,3359,321,1191,240,1962,256,0,11,148,109,0,11,51,70,7,11,0,11,7,11,209,158,80,68,16,23,0,11,0,11,0,11,95,86,18,30,0,11,18,30
1400000US36029010300,36029010300,"Census Tract 103, Erie County, New York",1510,240,1367,237,509,160,811,194,0,11,6,12,0,11,14,19,27,28,0,11,27,28,143,134,68,66,9,15,0,11,37,51,0,11,12,15,17,23,0,11,17,23
1400000US36029010400,36029010400,"Census Tract 104, Erie County, New York",2307,273,2161,285,1324,260,640,246,11,17,89,62,0,11,0,11,97,94,0,11,97,94,146,121,35,37,0,11,0,11,0,11,0,11,103,115,8,12,8,12,0,11
1400000US36029010500,36029010500,"Census Tract 105, Erie County, New York",2197,270,2079,280,1572,243,352,191,11,18,21,36,0,11,0,11,123,78,0,11,123,78,118,102,67,64,41,65,0,11,0,11,0,11,0,11,10,17,0,11,10,17
1400000US36029010600,36029010600,"Census Tract 106, Erie County, New York",2591,289,2512,282,1990,252,350,224,0,11,144,190,0,11,0,11,28,44,0,11,28,44,79,64,15,19,0,11,14,21,0,11,0,11,38,47,12,19,0,11,12,19
1400000US36029010700,36029010700,"Census Tract 107, Erie County, New York",2239,282,2212,281,1737,167,372,237,19,29,77,77,0,11,0,11,7,17,0,11,7,17,27,24,27,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029010803,36029010803,"Census Tract 108.03, Erie County, New York",2027,168,2001,169,1934,171,35,31,0,11,0,11,4,7,0,11,28,27,0,11,28,27,26,30,19,28,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029010804,36029010804,"Census Tract 108.04, Erie County, New York",3797,174,3756,174,3627,175,44,47,0,11,44,45,0,11,0,11,41,49,0,11,41,49,41,28,41,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029010805,36029010805,"Census Tract 108.05, Erie County, New York",5020,339,4930,344,4926,343,2,4,0,16,0,16,0,16,0,16,2,4,0,16,2,4,90,110,90,110,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029010807,36029010807,"Census Tract 108.07, Erie County, New York",5171,358,4941,354,4361,371,247,136,13,21,235,228,0,16,0,16,85,86,0,16,85,86,230,169,17,29,65,72,0,16,31,52,0,16,62,87,55,92,0,16,55,92
1400000US36029010808,36029010808,"Census Tract 108.08, Erie County, New York",3876,313,3700,342,2982,314,182,108,0,11,472,215,0,11,0,11,64,43,13,21,51,37,176,131,80,56,8,13,0,11,0,11,0,11,88,123,0,11,0,11,0,11
1400000US36029010809,36029010809,"Census Tract 108.09, Erie County, New York",3236,146,3064,170,3013,163,0,11,13,20,8,12,0,11,0,11,30,34,0,11,30,34,172,100,172,100,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029010901,36029010901,"Census Tract 109.01, Erie County, New York",2348,211,2243,229,2188,232,22,24,25,37,1,2,0,11,0,11,7,13,0,11,7,13,105,96,12,19,7,11,0,11,0,11,0,11,86,92,0,11,0,11,0,11
1400000US36029010902,36029010902,"Census Tract 109.02, Erie County, New York",4604,392,4528,393,4122,409,390,137,0,11,16,28,0,11,0,11,0,11,0,11,0,11,76,72,76,72,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029011000,36029011000,"Census Tract 110, Erie County, New York",1880,177,1865,176,1669,164,47,42,13,18,0,11,0,11,0,11,136,77,0,11,136,77,15,16,11,15,0,11,0,11,0,11,0,11,4,6,0,11,0,11,0,11
1400000US36029011100,36029011100,"Census Tract 111, Erie County, New York",2180,154,2148,158,2062,149,85,128,0,11,0,11,0,11,0,11,1,3,1,3,0,11,32,29,17,20,8,12,6,9,0,11,0,11,1,3,0,11,0,11,0,11
1400000US36029011200,36029011200,"Census Tract 112, Erie County, New York",6734,371,6689,368,6640,374,22,35,27,41,0,16,0,16,0,16,0,16,0,16,0,16,45,59,0,16,0,16,0,16,0,16,0,16,12,22,33,55,33,55,0,16
1400000US36029011300,36029011300,"Census Tract 113, Erie County, New York",4862,322,4805,314,4384,398,338,270,0,11,83,97,0,11,0,11,0,11,0,11,0,11,57,43,23,37,3,9,0,11,0,11,0,11,31,35,0,11,0,11,0,11
1400000US36029011400,36029011400,"Census Tract 114, Erie County, New York",2289,234,2169,208,1892,218,197,155,0,11,16,22,0,11,0,11,64,55,0,11,64,55,120,71,41,32,12,17,0,11,0,11,0,11,39,40,28,44,28,44,0,11
1400000US36029011500,36029011500,"Census Tract 115, Erie County, New York",1516,134,1431,143,1398,152,17,24,0,11,0,11,0,11,0,11,16,16,0,11,16,16,85,63,46,51,24,36,0,11,0,11,0,11,15,16,0,11,0,11,0,11
1400000US36029011600,36029011600,"Census Tract 116, Erie County, New York",2123,147,2078,160,2042,147,0,11,20,32,0,11,0,11,0,11,16,26,0,11,16,26,45,60,0,11,0,11,0,11,0,11,0,11,36,58,9,15,9,15,0,11
1400000US36029011700,36029011700,"Census Tract 117, Erie County, New York",3964,200,3828,208,3803,210,8,16,0,11,0,11,0,11,0,11,17,19,0,11,17,19,136,83,90,74,0,11,0,11,0,11,11,17,11,17,24,27,11,18,13,21
1400000US36029011800,36029011800,"Census Tract 118, Erie County, New York",3724,222,3683,224,3618,228,59,63,6,9,0,11,0,11,0,11,0,11,0,11,0,11,41,33,11,18,0,11,0,11,0,11,0,11,30,29,0,11,0,11,0,11
1400000US36029012001,36029012001,"Census Tract 120.01, Erie County, New York",4465,260,4330,299,4266,307,23,35,10,15,0,11,0,11,0,11,31,28,0,11,31,28,135,194,17,29,0,11,0,11,0,11,0,11,118,192,0,11,0,11,0,11
1400000US36029012002,36029012002,"Census Tract 120.02, Erie County, New York",3383,186,3365,187,3262,195,34,33,0,11,13,22,0,11,0,11,56,41,0,11,56,41,18,20,18,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029012003,36029012003,"Census Tract 120.03, Erie County, New York",5048,232,4977,237,4904,227,3,4,0,16,6,9,0,16,7,11,57,50,27,30,30,40,71,57,56,48,0,16,0,16,0,16,0,16,0,16,15,24,0,16,15,24
1400000US36029012300,36029012300,"Census Tract 123, Erie County, New York",3077,275,2729,319,2366,287,237,221,0,11,0,11,0,11,18,20,108,97,0,11,108,97,348,169,146,85,45,68,0,11,0,11,0,11,157,131,0,11,0,11,0,11
1400000US36029012400,36029012400,"Census Tract 124, Erie County, New York",2133,292,1843,214,1677,223,75,72,0,11,1,3,0,11,0,11,90,93,43,71,47,59,290,164,89,63,29,47,9,14,0,11,0,11,96,89,67,107,0,11,67,107
1400000US36029012501,36029012501,"Census Tract 125.01, Erie County, New York",4562,399,4380,413,4254,410,29,46,0,11,0,11,0,11,0,11,97,64,0,11,97,64,182,114,149,94,0,11,0,11,0,11,0,11,23,37,10,15,0,11,10,15
1400000US36029012502,36029012502,"Census Tract 125.02, Erie County, New York",1914,147,1855,147,1814,151,7,10,0,11,5,11,0,11,0,11,29,30,0,11,29,30,59,70,57,70,0,11,0,11,0,11,0,11,2,4,0,11,0,11,0,11
1400000US36029012800,36029012800,"Census Tract 128, Erie County, New York",2616,20,2511,61,2362,94,39,36,45,62,1,3,0,11,28,34,36,27,0,11,36,27,105,61,88,60,0,11,0,11,0,11,0,11,17,17,0,11,0,11,0,11
1400000US36029012901,36029012901,"Census Tract 129.01, Erie County, New York",6785,401,6543,389,6284,375,39,49,4,9,0,16,0,16,0,16,216,244,0,16,216,244,242,136,165,93,0,16,0,16,0,16,0,16,41,67,36,49,18,24,18,25
1400000US36029012902,36029012902,"Census Tract 129.02, Erie County, New York",3345,177,3314,179,3247,184,56,59,0,11,8,12,0,11,3,6,0,11,0,11,0,11,31,26,19,19,0,11,0,11,0,11,0,11,0,11,12,18,12,18,0,11
1400000US36029013001,36029013001,"Census Tract 130.01, Erie County, New York",3053,281,3050,282,2853,281,13,20,15,19,3,7,0,11,25,34,141,127,0,11,141,127,3,7,0,11,0,11,0,11,0,11,0,11,3,7,0,11,0,11,0,11
1400000US36029013002,36029013002,"Census Tract 130.02, Erie County, New York",5910,443,5831,455,5672,499,64,80,0,16,0,16,0,16,0,16,95,124,0,16,95,124,79,60,40,40,12,25,0,16,0,16,0,16,27,36,0,16,0,16,0,16
1400000US36029013101,36029013101,"Census Tract 131.01, Erie County, New York",6488,271,6404,280,6091,332,182,213,21,29,25,39,0,16,0,16,85,109,0,16,85,109,84,77,84,77,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029013102,36029013102,"Census Tract 131.02, Erie County, New York",8384,366,8261,368,8177,373,46,45,17,24,0,16,12,19,0,16,9,15,0,16,9,15,123,106,104,105,0,16,0,16,0,16,0,16,19,26,0,16,0,16,0,16
1400000US36029013201,36029013201,"Census Tract 132.01, Erie County, New York",6021,328,5761,406,5686,407,63,68,0,16,12,19,0,16,0,16,0,16,0,16,0,16,260,212,109,120,0,16,0,16,0,16,17,29,134,128,0,16,0,16,0,16
1400000US36029013202,36029013202,"Census Tract 132.02, Erie County, New York",5229,287,5127,298,5020,301,47,55,15,20,31,27,0,16,0,16,14,19,0,16,14,19,102,97,68,98,0,16,11,18,0,16,0,16,8,17,15,23,0,16,15,23
1400000US36029013300,36029013300,"Census Tract 133, Erie County, New York",3626,251,3439,217,3387,219,28,32,0,11,0,11,0,11,0,11,24,26,0,11,24,26,187,126,108,68,0,11,0,11,0,11,0,11,70,109,9,14,0,11,9,14
1400000US36029013400,36029013400,"Census Tract 134, Erie County, New York",6477,255,6377,253,6174,295,0,16,0,16,69,66,0,16,15,23,119,104,0,16,119,104,100,73,80,66,0,16,0,16,0,16,0,16,6,12,14,23,14,23,0,16
1400000US36029013501,36029013501,"Census Tract 135.01, Erie County, New York",7088,328,6875,366,6654,382,84,91,21,31,79,100,0,16,4,9,33,45,0,16,33,45,213,193,144,190,0,16,0,16,0,16,0,16,32,34,37,60,0,16,37,60
1400000US36029013502,36029013502,"Census Tract 135.02, Erie County, New York",7200,286,7100,291,6850,356,15,24,0,16,160,149,0,16,22,36,53,47,0,16,53,47,100,63,60,47,0,16,0,16,0,16,0,16,40,45,0,16,0,16,0,16
1400000US36029013600,36029013600,"Census Tract 136, Erie County, New York",2846,273,2771,274,2742,276,21,23,0,11,0,11,0,11,0,11,8,14,0,11,8,14,75,62,53,55,20,30,0,11,0,11,0,11,2,4,0,11,0,11,0,11
1400000US36029013701,36029013701,"Census Tract 137.01, Erie County, New York",6291,314,6203,342,6003,354,83,76,0,16,99,112,0,16,0,16,18,31,0,16,18,31,88,86,72,86,0,16,0,16,0,16,0,16,2,4,14,25,14,25,0,16
1400000US36029013702,36029013702,"Census Tract 137.02, Erie County, New York",6096,341,5982,351,5728,400,65,60,0,16,153,140,0,16,0,16,36,56,0,16,36,56,114,109,88,86,0,16,14,23,0,16,0,16,12,19,0,16,0,16,0,16
1400000US36029013800,36029013800,"Census Tract 138, Erie County, New York",7942,272,7838,299,7668,312,22,35,19,37,81,103,0,16,0,16,48,41,14,24,34,42,104,129,77,84,0,16,0,16,0,16,0,16,0,16,27,48,0,16,27,48
1400000US36029013900,36029013900,"Census Tract 139, Erie County, New York",2109,163,2093,159,2022,159,4,9,6,9,0,11,0,11,27,41,34,30,0,11,34,30,16,23,0,11,0,11,0,11,0,11,0,11,0,11,16,23,0,11,16,23
1400000US36029014000,36029014000,"Census Tract 140, Erie County, New York",3768,218,3710,213,3652,227,36,42,0,11,17,22,0,11,0,11,5,9,0,11,5,9,58,55,31,39,0,11,0,11,0,11,0,11,0,11,27,43,27,43,0,11
1400000US36029014101,36029014101,"Census Tract 141.01, Erie County, New York",6232,229,6153,237,6120,242,2,3,15,23,16,26,0,16,0,16,0,16,0,16,0,16,79,95,0,16,0,16,0,16,0,16,0,16,79,95,0,16,0,16,0,16
1400000US36029014102,36029014102,"Census Tract 141.02, Erie County, New York",5470,230,5470,230,5416,230,1,3,0,16,53,66,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029014204,36029014204,"Census Tract 142.04, Erie County, New York",4082,232,4016,235,3961,227,10,16,0,11,37,47,0,11,0,11,8,12,0,11,8,12,66,58,57,57,0,11,0,11,0,11,0,11,2,4,7,11,7,11,0,11
1400000US36029014206,36029014206,"Census Tract 142.06, Erie County, New York",7418,342,7392,345,7359,350,1,3,0,16,32,37,0,16,0,16,0,16,0,16,0,16,26,41,26,41,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029014207,36029014207,"Census Tract 142.07, Erie County, New York",5425,252,5314,269,5097,298,188,151,0,16,0,16,0,16,0,16,29,31,0,16,29,31,111,92,38,42,33,54,0,16,0,16,0,16,26,39,14,21,0,16,14,21
1400000US36029014208,36029014208,"Census Tract 142.08, Erie County, New York",5628,317,5574,317,5313,347,222,212,0,16,34,51,0,16,0,16,5,8,0,16,5,8,54,45,54,45,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029014209,36029014209,"Census Tract 142.09, Erie County, New York",3939,206,3860,217,3782,214,57,66,0,11,10,16,0,11,0,11,11,17,0,11,11,17,79,76,42,59,0,11,0,11,0,11,0,11,37,46,0,11,0,11,0,11
1400000US36029014300,36029014300,"Census Tract 143, Erie County, New York",6180,257,6130,264,5594,380,59,60,13,21,80,125,0,16,0,16,384,268,0,16,384,268,50,52,50,52,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029014400,36029014400,"Census Tract 144, Erie County, New York",4040,257,3832,339,3692,309,1,3,20,30,70,92,0,11,0,11,49,52,0,11,49,52,208,229,203,230,0,11,0,11,0,11,0,11,5,11,0,11,0,11,0,11
1400000US36029014501,36029014501,"Census Tract 145.01, Erie County, New York",3661,156,3509,249,3376,256,9,13,7,12,25,25,0,11,0,11,92,74,0,11,92,74,152,151,22,31,0,11,119,144,0,11,0,11,0,11,11,16,11,16,0,11
1400000US36029014502,36029014502,"Census Tract 145.02, Erie County, New York",2352,158,2208,194,2208,194,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,144,216,9,15,0,11,0,11,0,11,0,11,135,216,0,11,0,11,0,11
1400000US36029014601,36029014601,"Census Tract 146.01, Erie County, New York",5446,286,5410,300,4956,363,207,196,0,16,182,202,0,16,0,16,65,94,0,16,65,94,36,42,0,16,0,16,14,24,0,16,0,16,22,36,0,16,0,16,0,16
1400000US36029014603,36029014603,"Census Tract 146.03, Erie County, New York",4319,228,4286,225,3836,216,61,56,0,11,389,119,0,11,0,11,0,11,0,11,0,11,33,38,14,21,19,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029014604,36029014604,"Census Tract 146.04, Erie County, New York",8233,315,7975,342,7379,339,9,18,0,16,510,103,43,70,0,16,34,29,0,16,34,29,258,149,146,118,13,21,0,16,0,16,0,16,51,59,48,73,48,73,0,16
1400000US36029014701,36029014701,"Census Tract 147.01, Erie County, New York",5344,232,5213,247,5045,254,27,40,0,16,113,90,0,16,0,16,28,27,0,16,28,27,131,117,50,46,9,13,0,16,0,16,0,16,64,103,8,13,8,13,0,16
1400000US36029014702,36029014702,"Census Tract 147.02, Erie County, New York",8344,380,8190,405,7716,495,29,25,0,16,305,195,0,16,6,12,134,167,0,16,134,167,154,131,108,91,16,26,0,16,0,16,0,16,0,16,30,47,0,16,30,47
1400000US36029014801,36029014801,"Census Tract 148.01, Erie County, New York",2461,177,2419,176,2292,183,0,11,24,37,44,49,0,11,0,11,59,65,5,9,54,61,42,53,9,14,0,11,0,11,0,11,0,11,33,52,0,11,0,11,0,11
1400000US36029014803,36029014803,"Census Tract 148.03, Erie County, New York",6226,178,6200,171,5967,198,136,108,43,65,33,33,0,16,0,16,21,35,0,16,21,35,26,33,0,16,10,18,0,16,0,16,0,16,16,26,0,16,0,16,0,16
1400000US36029014901,36029014901,"Census Tract 149.01, Erie County, New York",2596,17,2591,18,2524,46,22,26,7,11,0,11,8,14,0,11,30,23,0,11,30,23,5,7,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029014903,36029014903,"Census Tract 149.03, Erie County, New York",5587,374,5500,378,5329,416,0,16,0,16,1,3,0,16,0,16,170,176,0,16,170,176,87,62,38,40,0,16,21,35,0,16,0,16,11,18,17,27,0,16,17,27
1400000US36029014904,36029014904,"Census Tract 149.04, Erie County, New York",2052,373,1814,342,744,206,991,192,15,19,7,15,0,11,8,15,49,38,8,14,41,29,238,93,85,48,26,32,0,11,0,11,0,11,119,49,8,14,8,14,0,11
1400000US36029015001,36029015001,"Census Tract 150.01, Erie County, New York",5364,25,5221,172,5210,174,11,18,0,16,0,16,0,16,0,16,0,16,0,16,0,16,143,172,143,172,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36029015002,36029015002,"Census Tract 150.02, Erie County, New York",3037,26,2995,54,2844,130,0,11,0,11,110,142,0,11,0,11,41,53,0,11,41,53,42,47,34,37,0,11,0,11,0,11,0,11,8,14,0,11,0,11,0,11
1400000US36029015003,36029015003,"Census Tract 150.03, Erie County, New York",3386,22,3362,43,3305,70,1,2,0,11,0,11,0,11,0,11,56,54,0,11,56,54,24,40,24,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029015101,36029015101,"Census Tract 151.01, Erie County, New York",3294,19,3294,19,3252,48,1,5,0,11,16,19,0,11,0,11,25,38,0,11,25,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029015102,36029015102,"Census Tract 151.02, Erie County, New York",2786,20,2746,36,2734,39,0,11,0,11,0,11,0,11,2,4,10,11,0,11,10,11,40,29,28,25,0,11,0,11,0,11,0,11,5,10,7,11,7,11,0,11
1400000US36029015201,36029015201,"Census Tract 152.01, Erie County, New York",3316,226,3263,238,3251,242,0,11,0,11,0,11,0,11,0,11,12,18,0,11,12,18,53,87,0,11,53,87,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029015202,36029015202,"Census Tract 152.02, Erie County, New York",4718,226,4688,225,4681,226,6,14,0,11,0,11,0,11,0,11,1,3,0,11,1,3,30,46,30,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029015301,36029015301,"Census Tract 153.01, Erie County, New York",4872,173,4801,174,4769,171,3,6,0,11,10,15,0,11,0,11,19,27,0,11,19,27,71,58,45,51,0,11,0,11,0,11,0,11,26,54,0,11,0,11,0,11
1400000US36029015302,36029015302,"Census Tract 153.02, Erie County, New York",2821,172,2782,171,2782,171,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,39,36,34,33,0,11,0,11,0,11,0,11,5,11,0,11,0,11,0,11
1400000US36029015401,36029015401,"Census Tract 154.01, Erie County, New York",2590,202,2590,202,2560,214,23,32,7,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029015402,36029015402,"Census Tract 154.02, Erie County, New York",4959,315,4761,328,4708,338,0,11,0,11,0,11,0,11,0,11,53,57,0,11,53,57,198,167,113,129,0,11,0,11,0,11,0,11,46,66,39,61,39,61,0,11
1400000US36029015501,36029015501,"Census Tract 155.01, Erie County, New York",1879,148,1815,147,1713,149,67,55,0,11,3,5,0,11,0,11,32,27,0,11,32,27,64,43,60,43,0,11,0,11,0,11,0,11,4,6,0,11,0,11,0,11
1400000US36029015503,36029015503,"Census Tract 155.03, Erie County, New York",2641,205,2603,193,2499,189,21,28,0,11,23,34,0,11,0,11,60,58,0,11,60,58,38,42,38,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36029015504,36029015504,"Census Tract 155.04, Erie County, New York",4230,311,4143,318,4034,316,16,21,8,13,18,20,0,11,10,15,57,53,0,11,57,53,87,70,36,26,0,11,0,11,0,11,0,11,11,18,40,65,0,11,40,65
1400000US36029015600,36029015600,"Census Tract 156, Erie County, New York",2113,177,2094,178,1934,190,11,16,129,126,5,6,0,11,0,11,15,13,0,11,15,13,19,15,12,11,0,11,0,11,0,11,0,11,7,10,0,11,0,11,0,11
